id,datetime,Gravimetric_Mode_Selected,Water_Dosing_Sec_Mode,Return_Sand_Set_Kgs,Return_Sand_Act_Kgs,New_Sand_Set_kgs,New_Sand_Act_Kgs,Bentonite_Set_Kgs,Bentonite_Act_Kgs,Coal_Dust_Set_Kgs,Coal_Dust_Act_Kgs,Fine_Dust_Set_Kgs,Fine_Dust_Act_Kgs,Water_Dosing_Set_Litre,Water_Dosing_Act_Litre
32669,"2025-05-22 17:01:19",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32670,"2025-05-22 17:03:19",1,1,1400,1425.35,0,0,5.5,6.48,0,-0.41,0,0.41,0,0
32671,"2025-05-22 17:05:19",1,1,1400,1420.34,0,0,5.5,6.68,0,-0.61,0,0.41,0,0
32672,"2025-05-22 17:07:19",1,1,1400,1422.34,0,0,5.5,6.27,0,0,0,-0.2,0,0
32673,"2025-05-22 17:09:19",1,1,1400,1194.46,0,0,5.5,6.48,0,-0.2,0,-0.14,0,0
32674,"2025-05-22 17:11:19",1,1,1400,928.35,0,0,5.5,6.48,0,-0.41,0,0.2,0,0
32675,"2025-05-22 17:13:20",1,1,1400,1425.35,0,-0.55,5.5,6.48,0,-0.41,0,0.2,0,0
32676,"2025-05-22 17:15:20",1,1,1400,202.29,0,0,5.5,0.25,0,0,0,0,0,0
32677,"2025-05-22 17:17:20",1,1,1400,1420.34,0,-1,5.5,6.07,0,-0.4,0,-0.2,0,0
32678,"2025-05-22 17:19:20",1,1,1400,1420.34,0,-1,5.5,6.07,0,-0.4,0,-0.2,0,0
32679,"2025-05-22 17:21:20",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32680,"2025-05-22 17:23:20",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32681,"2025-05-22 17:25:20",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32682,"2025-05-22 17:27:21",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32683,"2025-05-22 17:29:21",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32684,"2025-05-22 17:31:21",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32685,"2025-05-22 17:33:21",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32686,"2025-05-22 17:35:21",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32687,"2025-05-22 17:37:21",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32688,"2025-05-22 17:39:21",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32689,"2025-05-22 17:41:22",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32690,"2025-05-22 17:43:22",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32691,"2025-05-22 17:45:22",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32692,"2025-05-22 17:47:22",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32693,"2025-05-22 17:49:22",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32694,"2025-05-22 17:51:22",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32695,"2025-05-22 17:53:22",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32696,"2025-05-22 17:55:23",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32697,"2025-05-22 17:57:23",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32698,"2025-05-22 17:59:23",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32699,"2025-05-22 18:01:23",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32700,"2025-05-22 18:03:23",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32701,"2025-05-22 18:05:23",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32702,"2025-05-22 18:07:23",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32703,"2025-05-22 18:09:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32704,"2025-05-22 18:11:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32705,"2025-05-22 18:13:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32706,"2025-05-22 18:15:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32707,"2025-05-22 18:17:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32708,"2025-05-22 18:19:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32709,"2025-05-22 18:21:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32710,"2025-05-22 18:23:24",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32711,"2025-05-22 18:25:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32712,"2025-05-22 18:27:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32713,"2025-05-22 18:29:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32714,"2025-05-22 18:31:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32715,"2025-05-22 18:33:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32716,"2025-05-22 18:35:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32717,"2025-05-22 18:37:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32718,"2025-05-22 18:39:25",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32719,"2025-05-22 18:41:26",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32720,"2025-05-22 18:43:26",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32721,"2025-05-22 18:45:26",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32722,"2025-05-22 18:47:26",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32723,"2025-05-22 18:49:26",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32724,"2025-05-22 18:51:26",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32725,"2025-05-22 18:53:26",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32726,"2025-05-22 18:55:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32727,"2025-05-22 18:57:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32728,"2025-05-22 18:59:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32729,"2025-05-22 19:01:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32730,"2025-05-22 19:03:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32731,"2025-05-22 19:05:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32732,"2025-05-22 19:07:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32733,"2025-05-22 19:09:27",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32734,"2025-05-22 19:11:28",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32735,"2025-05-22 19:13:28",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32736,"2025-05-22 19:15:28",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32737,"2025-05-22 19:17:28",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32738,"2025-05-22 19:19:28",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32739,"2025-05-22 19:21:28",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32740,"2025-05-22 19:23:28",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32741,"2025-05-22 19:25:29",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32742,"2025-05-22 19:27:29",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32743,"2025-05-22 19:29:29",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32744,"2025-05-22 19:31:29",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32745,"2025-05-22 19:33:29",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32746,"2025-05-22 19:35:29",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32747,"2025-05-22 19:37:29",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32748,"2025-05-22 19:39:30",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32749,"2025-05-22 19:41:30",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32750,"2025-05-22 19:43:30",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32751,"2025-05-22 19:45:30",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32752,"2025-05-22 19:47:30",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32753,"2025-05-22 19:49:30",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32754,"2025-05-22 19:51:30",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32755,"2025-05-22 19:53:31",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32756,"2025-05-22 19:55:31",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32757,"2025-05-22 19:57:31",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32758,"2025-05-22 19:59:31",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32759,"2025-05-22 20:01:31",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32760,"2025-05-22 20:03:31",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32761,"2025-05-22 20:05:31",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32762,"2025-05-22 20:07:32",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32763,"2025-05-22 20:09:32",1,1,1400,1423.34,0,0,5.5,6.27,0,-0.2,0,-0.19,0,0
32764,"2025-05-22 20:11:32",1,1,1400,1428.53,0,-1,5.5,6.82,0,-0.13,0,0,0,0
32765,"2025-05-22 20:13:32",1,1,1400,635.29,0,0,5.5,6.29,0,-0.61,0,0.41,0,0
32766,"2025-05-22 20:15:32",1,1,1400,333.67,0,0,5.5,6.29,0,0,0,0,0,0
32767,"2025-05-22 20:17:32",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32768,"2025-05-22 20:19:33",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32769,"2025-05-22 20:21:33",1,1,1400,1421.52,0,-1,5.5,6.09,0,-0.51,0,0.51,0,0
32770,"2025-05-22 20:23:33",1,1,1400,1423.53,0,0,5.5,6.49,0,-0.19,0,0.19,0,0
32771,"2025-05-22 20:25:33",1,1,1400,1422.52,0,0,5.5,6.29,0,-0.41,0,0.2,0,0
32772,"2025-05-22 20:27:33",1,1,1400,1422.52,0,0,5.5,6.29,0,-0.41,0,0.2,0,0
32773,"2025-05-22 20:29:33",1,1,1400,1422.52,0,0,5.5,6.29,0,-0.41,0,0.2,0,0
32774,"2025-05-22 20:31:33",1,1,1400,1073.11,0,0,5.5,6.09,0,-0.41,0,0.2,0,0
32775,"2025-05-22 20:33:34",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32776,"2025-05-22 20:35:34",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32777,"2025-05-22 20:37:34",1,1,1400,1422.52,0,0,5.5,6.69,0,-0.41,0,0.2,0,0
32778,"2025-05-22 20:39:34",1,1,1400,1427.53,0,0,5.5,7.29,0,-0.41,0,0.2,0,0
32779,"2025-05-22 20:41:34",1,1,1400,1419.43,0,0.91,5.5,6.69,0,-0.6,0,0.4,0,0
32780,"2025-05-22 20:43:34",1,1,1400,1422.52,0,-0.09,5.5,6.28,0,-0.19,0,0.4,0,0
32781,"2025-05-22 20:45:34",1,1,1400,1418.43,0,-1,5.5,6.28,0,-0.19,0,0,0,0
32782,"2025-05-22 20:47:35",1,1,1400,195.28,0,0,5.5,0.07,0,0,0,0,0,0
32783,"2025-05-22 20:49:35",1,1,1400,1425.44,0,1,5.5,6.89,0,-0.19,0,0.19,0,0
32784,"2025-05-22 20:51:35",1,1,1400,1425.44,0,1,5.5,6.89,0,-0.19,0,0.19,0,0
32785,"2025-05-22 20:53:35",1,1,1400,1425.44,0,1,5.5,6.89,0,-0.19,0,0.19,0,0
32786,"2025-05-22 20:55:35",1,1,1400,1425.44,0,1,5.5,6.89,0,-0.19,0,0.19,0,0
32787,"2025-05-22 20:57:35",1,1,1400,1425.44,0,1,5.5,6.89,0,-0.19,0,0.19,0,0
32788,"2025-05-22 20:59:36",1,1,1400,1425.44,0,1,5.5,6.89,0,-0.19,0,0.19,0,0
32789,"2025-05-22 21:01:36",1,1,1400,1422.43,0,0,5.5,6.48,0,-0.4,0,0.6,0,0
32790,"2025-05-22 21:03:36",1,1,1400,1196.47,0,0,5.5,6.44,0,-0.36,0,0.4,0,0
32791,"2025-05-22 21:05:36",1,1,1400,954.48,0,0,5.5,6.68,0,-0.4,0,0.2,0,0
32792,"2025-05-22 21:07:36",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32793,"2025-05-22 21:09:36",1,1,1400,1418.34,0,0,5.5,6.48,0,-0.56,0,0.36,0,0
32794,"2025-05-22 21:11:36",1,1,1400,1418.34,0,0,5.5,6.48,0,-0.56,0,0.36,0,0
32795,"2025-05-22 21:13:37",1,1,1400,1418.34,0,0,5.5,6.48,0,-0.56,0,0.36,0,0
32796,"2025-05-22 21:15:37",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32797,"2025-05-22 21:17:37",1,1,1400,1423.43,0,0,5.5,6,0,-0.52,0,0.4,0,0
32798,"2025-05-22 21:19:37",1,1,1400,1423.43,0,0,5.5,6.08,0,-0.2,0,0.2,0,0
32799,"2025-05-22 21:21:37",1,1,1400,1418.34,0,0,5.5,6.28,0,0,0,0.19,0,0
32800,"2025-05-22 21:23:37",1,1,1400,1418.34,0,0,5.5,6.28,0,0,0,0.19,0,0
32801,"2025-05-22 21:25:38",1,1,1400,1418.34,0,0,5.5,6.28,0,0,0,0.19,0,0
32802,"2025-05-22 21:27:38",1,1,1400,195.28,0,0,5.5,0.06,0,0,0,0,0,0
32803,"2025-05-22 21:29:38",1,1,1400,1422.43,0,-0.09,5.5,6.28,0,0,0,0,0,0
32804,"2025-05-22 21:31:38",1,1,1400,1426.44,0,-1.09,5.5,6.68,0,0,0,0,0,0
32805,"2025-05-22 21:33:38",1,1,1400,1425.44,0,0,5.5,6.68,0,-0.2,0,0.2,0,0
32806,"2025-05-22 21:35:38",1,1,1400,1422.43,0,0,5.5,6.68,0,-0.4,0,0,0,0
32807,"2025-05-22 21:37:38",1,1,1400,1294.79,0,0,5.5,6.68,0,-0.4,0,0.19,0,0
32808,"2025-05-22 21:39:39",1,1,1400,1146.3,0,0,5.5,6.28,0,0,0,-0.2,0,0
32809,"2025-05-22 21:41:39",1,1,1400,548.8,0,0,5.5,6.68,0,-0.2,0,0,0,0
32810,"2025-05-22 21:43:39",1,1,1400,1424.34,0,-0.91,5.5,6.68,0,-0.4,0,0,0,0
32811,"2025-05-22 21:45:39",1,1,1400,1427.44,0,0,5.5,6.29,0,-0.01,0,-0.2,0,0
32812,"2025-05-22 21:47:39",1,1,1400,1427.44,0,0,5.5,6.29,0,-0.01,0,-0.2,0,0
32813,"2025-05-22 21:49:39",1,1,1400,1425.35,0,1.09,5.5,7.08,0,0,0,0,0,0
32814,"2025-05-22 21:51:39",1,1,1400,1422.43,0,0,5.5,6.94,0,-0.27,0,0.22,0,0
32815,"2025-05-22 21:53:40",1,1,1400,1418.34,0,0,5.5,6.36,0,-0.08,0,-0.41,0,0
32816,"2025-05-22 21:55:40",1,1,1400,1275.76,0,0,5.5,6.28,0,0.19,0,0.2,0,0
32817,"2025-05-22 21:57:40",1,1,1400,1020.76,0,0,5.5,6.89,0,-0.2,0,0.2,0,0
32818,"2025-05-22 21:59:40",1,1,1400,836.03,0,0,5.5,6.68,0,-0.4,0,0.19,0,0
32819,"2025-05-22 22:01:40",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32820,"2025-05-22 22:03:40",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32821,"2025-05-22 22:05:40",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32822,"2025-05-22 22:07:41",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32823,"2025-05-22 22:09:41",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32824,"2025-05-22 22:11:41",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32825,"2025-05-22 22:13:41",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32826,"2025-05-22 22:15:41",1,1,1400,1420.43,0,-0.09,5.5,6.68,0,-0.4,0,0.19,0,0
32827,"2025-05-22 22:17:41",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32828,"2025-05-22 22:19:41",1,1,1400,1420.34,0,0,5.5,6.28,0,0,0,0,0,0
32829,"2025-05-22 22:21:42",1,1,1400,1422.34,0,0.09,5.5,6.89,0,-0.41,0,0.41,0,0
32830,"2025-05-22 22:23:42",1,1,1400,1425.35,0,-1,5.5,7.08,0,-0.19,0,0,0,0
32831,"2025-05-22 22:25:42",1,1,1400,1315.91,0,0,5.5,6.28,0,0,0,-0.2,0,0
32832,"2025-05-22 22:27:42",1,1,1400,389.66,0,0,5.5,6.48,0,0,0,0,0,0
32833,"2025-05-22 22:29:42",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32834,"2025-05-22 22:31:42",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32835,"2025-05-22 22:33:42",1,1,1400,1424.34,0,-0.91,5.5,6.89,0,-0.41,0,0.2,0,0
32836,"2025-05-22 22:35:42",1,1,1400,1428.44,0,0,5.5,6.08,0,-0.2,0,0,0,0
32837,"2025-05-22 22:37:43",1,1,1400,1423.43,0,0.18,5.5,6.48,0,-0.19,0,0.19,0,0
32838,"2025-05-22 22:39:43",1,1,1400,1256.74,0,0,5.5,6.28,0,-0.06,0,-0.15,0,0
32839,"2025-05-22 22:41:43",1,1,1400,1420.34,0,0,5.5,6.28,0,-0.06,0,-0.15,0,0
32840,"2025-05-22 22:43:43",1,1,1400,1418.34,0,0,5.5,6.28,0,0.19,0,-0.19,0,0
32841,"2025-05-22 22:45:43",1,1,1400,1418.34,0,0,5.5,6.28,0,0.19,0,-0.19,0,0
32842,"2025-05-22 22:47:43",1,1,1400,271.85,0,0,5.5,4.4,0,0,0,0,0,0
32843,"2025-05-22 22:49:43",1,1,1400,1418.34,0,-0.55,5.5,6.89,0,-0.2,0,0.4,0,0
32844,"2025-05-22 22:51:43",1,1,1400,1421.34,0,0,5.5,6.87,0,-0.19,0,0.2,0,0
32845,"2025-05-22 22:53:44",1,1,1400,1421.34,0,0,5.5,6.89,0,-0.61,0,0.61,0,0
32846,"2025-05-22 22:55:44",1,1,1400,1131.19,0,0,5.5,6.89,0,-0.41,0,0.2,0,0
32847,"2025-05-22 22:57:44",1,1,1400,1422.34,0,0,5.5,6.89,0,-0.41,0,0.2,0,0
32848,"2025-05-22 22:59:44",1,1,1400,1422.34,0,0,5.5,6.89,0,-0.41,0,0.2,0,0
32849,"2025-05-22 23:01:44",1,1,1400,1278.86,0,0,5.5,6.68,0,0,0,0.2,0,0
32850,"2025-05-22 23:03:44",1,1,1400,976.6,0,0,5.5,7.08,0,-0.19,0,0.4,0,0
32851,"2025-05-22 23:05:44",1,1,1400,1419.34,0,0,5.5,7.08,0,-0.19,0,0.4,0,0
32852,"2025-05-22 23:07:45",1,1,1400,218.41,0,0,5.5,2.46,0,0,0,0,0,0
32853,"2025-05-22 23:09:45",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32854,"2025-05-22 23:11:45",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32855,"2025-05-22 23:13:45",1,1,1400,1423.43,0,-0.09,5.5,6.27,0,-0.19,0,0.2,0,0
32856,"2025-05-22 23:15:45",1,1,1400,1418.34,0,0,5.5,7.08,0,-0.24,0,0.24,0,0
32857,"2025-05-22 23:17:45",1,1,1400,1424.34,0,0,5.5,6.68,0,-0.4,0,0.19,0,0
32858,"2025-05-22 23:19:45",1,1,1400,1347.05,0,0,5.5,6.48,0,0,0,-0.2,0,0
32859,"2025-05-22 23:21:45",1,1,1400,1117.99,0,0,5.5,6.27,0,-0.4,0,0.2,0,0
32860,"2025-05-22 23:23:45",1,1,1400,451.38,0,0,5.5,6.27,0,0.35,0,0,0,0
32861,"2025-05-22 23:25:46",1,1,1400,1417.33,0,0,5.5,6.27,0,0,0,-0.19,0,0
32862,"2025-05-22 23:27:46",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32863,"2025-05-22 23:29:46",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32864,"2025-05-22 23:31:46",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32865,"2025-05-22 23:33:46",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32866,"2025-05-22 23:35:46",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32867,"2025-05-22 23:37:46",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32868,"2025-05-22 23:39:47",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32869,"2025-05-22 23:41:47",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32870,"2025-05-22 23:43:47",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32871,"2025-05-22 23:45:47",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32872,"2025-05-22 23:47:47",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32873,"2025-05-22 23:49:47",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32874,"2025-05-22 23:51:47",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32875,"2025-05-22 23:53:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32876,"2025-05-22 23:55:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32877,"2025-05-22 23:57:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32878,"2025-05-22 23:59:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32879,"2025-05-23 00:01:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32880,"2025-05-23 00:03:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32881,"2025-05-23 00:05:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32882,"2025-05-23 00:07:48",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32883,"2025-05-23 00:09:49",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32884,"2025-05-23 00:11:49",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32885,"2025-05-23 00:13:49",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32886,"2025-05-23 00:15:49",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32887,"2025-05-23 00:17:49",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32888,"2025-05-23 00:19:49",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32889,"2025-05-23 00:21:49",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32890,"2025-05-23 00:23:50",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32891,"2025-05-23 00:25:50",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32892,"2025-05-23 00:27:50",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32893,"2025-05-23 00:29:50",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32894,"2025-05-23 00:31:50",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32895,"2025-05-23 00:33:50",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32896,"2025-05-23 00:35:50",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32897,"2025-05-23 00:37:51",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32898,"2025-05-23 00:39:51",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32899,"2025-05-23 00:41:51",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32900,"2025-05-23 00:43:51",1,1,1400,1423.34,0,0,5.5,6.87,0,-0.4,0,0.2,0,0
32901,"2025-05-23 00:45:51",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
32902,"2025-05-23 00:47:51",1,1,1400,615.08,0,0,5.5,0,0,0,0,0,0,0
32903,"2025-05-23 00:49:51",1,1,1400,1417.33,0,0,5.5,6.67,0,0,0,0.2,0,0
32904,"2025-05-23 00:51:52",1,1,1400,849.96,0,0,5.5,6.67,0,0,0,0,0,0
32905,"2025-05-23 00:53:52",1,1,1400,659.23,0,0,5.5,6.46,0,-0.19,0,0.2,0,0
32906,"2025-05-23 00:55:52",1,1,1400,221.32,0,0,5.5,3.46,0,0,0,0,0,0
32907,"2025-05-23 00:57:52",1,1,1400,0,0,0,5.5,0,0,0,0,0,0,0
